order_id,order_date,customer_id,channel,sku,quantity,unit_price,discount_pct,line_total
O033014,2025-07-10,C0737,phone,PW-0001,1,11.36,0.035,10.96
O033355,2025-07-10,C0744,rep,PW-0104,3,9.81,0.201,23.51
O033355,2025-07-10,C0744,rep,PW-0063,2,9.62,0.201,15.37
O033355,2025-07-10,C0744,rep,PW-0067,1,25.95,0.201,20.73
O033355,2025-07-10,C0744,rep,PW-0075,2,19.36,0.201,30.92
O033355,2025-07-10,C0744,rep,PW-0072,1,39.77,0.201,31.76
O033495,2025-07-10,C0746,phone,PW-0052,3,21.67,0.0,65.01
O033495,2025-07-10,C0746,phone,PW-0026,1,26.87,0.0,26.87
O033587,2025-07-10,C0749,rep,PW-0112,5,8.94,0.153,37.86
O033587,2025-07-10,C0749,rep,PW-0051,3,11.21,0.153,28.48
O034624,2025-07-10,C0768,online,PW-0036,6,14.0,0.0,84.0
O034624,2025-07-10,C0768,online,PW-0003,2,10.1,0.0,20.2
O034624,2025-07-10,C0768,online,PW-0033,4,21.37,0.0,85.48
O034624,2025-07-10,C0768,online,PW-0062,2,58.94,0.0,117.88
O034624,2025-07-10,C0768,online,PW-0042,1,20.4,0.0,20.4
O034624,2025-07-10,C0768,online,PW-0041,6,10.8,0.0,64.8
O035703,2025-07-10,C0796,online,PW-0119,1,36.67,0.019,35.98
O035757,2025-07-10,C0797,phone,PW-0084,1,10.74,0.049,10.21
O035757,2025-07-10,C0797,phone,PW-0071,1,44.55,0.049,42.37
O037437,2025-07-10,C0833,phone,PW-0091,1,11.02,0.063,10.32
O037437,2025-07-10,C0833,phone,PW-0019,1,9.73,0.063,9.11
O037669,2025-07-10,C0836,online,PW-0049,6,30.18,0.028,176.06
O037669,2025-07-10,C0836,online,PW-0043,1,12.0,0.028,11.67
O037669,2025-07-10,C0836,online,PW-0071,1,44.55,0.028,43.32
O037669,2025-07-10,C0836,online,PW-0044,2,12.9,0.028,25.09
O037669,2025-07-10,C0836,online,PW-0035,1,9.06,0.028,8.81
O037669,2025-07-10,C0836,online,PW-0108,4,7.56,0.028,29.4
O037669,2025-07-10,C0836,online,PW-0034,1,13.01,0.028,12.65
O037669,2025-07-10,C0836,online,PW-0051,2,11.21,0.028,21.8
O037669,2025-07-10,C0836,online,PW-0056,8,9.05,0.028,70.39
O037752,2025-07-10,C0838,online,PW-0103,1,46.82,0.0,46.82
O037752,2025-07-10,C0838,online,PW-0046,1,105.33,0.0,105.33
O037752,2025-07-10,C0838,online,PW-0118,1,15.01,0.0,15.01
O037752,2025-07-10,C0838,online,PW-0105,1,8.33,0.0,8.33
O037752,2025-07-10,C0838,online,PW-0101,1,16.66,0.0,16.66
O040154,2025-07-10,C0898,online,PW-0012,6,54.27,0.0,325.62
O040154,2025-07-10,C0898,online,PW-0027,2,95.75,0.0,191.5
O040154,2025-07-10,C0898,online,PW-0055,4,67.63,0.0,270.52
O040155,2025-07-10,C0898,rep,PW-0006,9,7.73,0.195,55.98
O040155,2025-07-10,C0898,rep,PW-0029,6,8.25,0.195,39.83
O040155,2025-07-10,C0898,rep,PW-0053,6,14.38,0.195,69.43
O040155,2025-07-10,C0898,rep,PW-0039,5,104.74,0.195,421.42
O000248,2025-07-11,C0006,online,PW-0001,1,11.36,0.038,10.92
O000248,2025-07-11,C0006,online,PW-0029,1,8.25,0.038,7.93
O000858,2025-07-11,C0024,online,PW-0007,1,63.84,0.066,59.62
O001058,2025-07-11,C0031,online,PW-0031,1,12.67,0.081,11.64
O001058,2025-07-11,C0031,online,PW-0057,1,28.05,0.081,25.78
O001410,2025-07-11,C0037,online,PW-0056,1,9.05,0.003,9.02
O001410,2025-07-11,C0037,online,PW-0106,1,6.92,0.003,6.9
O001410,2025-07-11,C0037,online,PW-0108,1,7.56,0.003,7.54
O001410,2025-07-11,C0037,online,PW-0107,2,26.79,0.003,53.41
O001879,2025-07-11,C0047,phone,PW-0029,1,8.25,0.06,7.75
O002429,2025-07-11,C0062,online,PW-0088,1,33.75,0.069,31.42
O003291,2025-07-11,C0082,rep,PW-0042,3,20.4,0.181,50.14
O003558,2025-07-11,C0088,rep,PW-0116,7,29.49,0.067,192.57
O003558,2025-07-11,C0088,rep,PW-0114,8,14.68,0.067,109.55
O003558,2025-07-11,C0088,rep,PW-0038,8,21.66,0.067,161.64
O005145,2025-07-11,C0127,online,PW-0063,1,9.62,0.037,9.27
O005662,2025-07-11,C0139,rep,PW-0083,4,6.83,0.201,21.82
O005662,2025-07-11,C0139,rep,PW-0020,3,9.81,0.201,23.51
O006373,2025-07-11,C0156,rep,PW-0044,8,12.9,0.115,91.35
O006373,2025-07-11,C0156,rep,PW-0056,15,9.05,0.115,120.16
O006373,2025-07-11,C0156,rep,PW-0022,10,91.45,0.115,809.51
O007067,2025-07-11,C0165,online,PW-0041,1,10.8,0.077,9.97
O007067,2025-07-11,C0165,online,PW-0094,1,116.95,0.077,107.97
O007067,2025-07-11,C0165,online,PW-0032,2,34.89,0.077,64.42
O007067,2025-07-11,C0165,online,PW-0022,1,91.45,0.077,84.43
O007477,2025-07-11,C0175,phone,PW-0012,2,54.27,0.046,103.53
O010180,2025-07-11,C0225,online,PW-0119,1,36.67,0.032,35.5
O010180,2025-07-11,C0225,online,PW-0054,1,36.39,0.032,35.23
O010180,2025-07-11,C0225,online,PW-0113,1,5.48,0.032,5.31
O010180,2025-07-11,C0225,online,PW-0046,1,105.33,0.032,101.98
O010524,2025-07-11,C0234,online,PW-0052,2,21.67,0.094,39.28
O010524,2025-07-11,C0234,online,PW-0034,1,13.01,0.094,11.79
O012231,2025-07-11,C0274,phone,PW-0003,1,10.1,0.032,9.78
O012231,2025-07-11,C0274,phone,PW-0108,1,7.56,0.032,7.32
O012231,2025-07-11,C0274,phone,PW-0004,1,87.75,0.032,84.93
O012231,2025-07-11,C0274,phone,PW-0098,1,71.6,0.032,69.3
O013342,2025-07-11,C0301,online,PW-0018,5,32.06,0.045,153.07
O013342,2025-07-11,C0301,online,PW-0103,2,46.82,0.045,89.42
O014132,2025-07-11,C0316,online,PW-0019,1,9.73,0.08,8.95
O014132,2025-07-11,C0316,online,PW-0086,1,7.94,0.08,7.31
O014224,2025-07-11,C0317,phone,PW-0041,5,10.8,0.0,54.0
O014224,2025-07-11,C0317,phone,PW-0023,5,19.03,0.0,95.15
O014224,2025-07-11,C0317,phone,PW-0086,1,7.94,0.0,7.94
O014224,2025-07-11,C0317,phone,PW-0057,7,28.05,0.0,196.35
O014224,2025-07-11,C0317,phone,PW-0049,6,30.18,0.0,181.08
O015061,2025-07-11,C0331,online,PW-0082,1,11.37,0.04,10.92
O015061,2025-07-11,C0331,online,PW-0054,1,36.39,0.04,34.95
O015061,2025-07-11,C0331,online,PW-0055,1,67.63,0.04,64.95
O015061,2025-07-11,C0331,online,PW-0105,1,8.33,0.04,8.0
O015840,2025-07-11,C0356,rep,PW-0061,17,8.97,0.119,134.4
O015840,2025-07-11,C0356,rep,PW-0060,14,44.53,0.119,549.46
O016088,2025-07-11,C0361,online,PW-0001,5,11.36,0.0,56.8
O017022,2025-07-11,C0378,online,PW-0024,1,93.78,0.014,92.44
O017022,2025-07-11,C0378,online,PW-0056,1,9.05,0.014,8.92
O017022,2025-07-11,C0378,online,PW-0009,1,8.76,0.014,8.64
O018595,2025-07-11,C0415,rep,PW-0058,5,24.57,0.18,100.74
O018595,2025-07-11,C0415,rep,PW-0053,8,14.38,0.18,94.34
O018595,2025-07-11,C0415,rep,PW-0056,7,9.05,0.18,51.95
O018847,2025-07-11,C0420,rep,PW-0039,12,104.74,0.195,1011.93
O018847,2025-07-11,C0420,rep,PW-0048,2,25.85,0.195,41.62
O018847,2025-07-11,C0420,rep,PW-0108,4,7.56,0.195,24.35
O018847,2025-07-11,C0420,rep,PW-0036,2,14.0,0.195,22.54
O018847,2025-07-11,C0420,rep,PW-0062,1,58.94,0.195,47.45
O019115,2025-07-11,C0425,phone,PW-0048,1,25.85,0.048,24.6
O019115,2025-07-11,C0425,phone,PW-0045,2,19.22,0.048,36.58
O019115,2025-07-11,C0425,phone,PW-0024,2,93.78,0.048,178.49
O019115,2025-07-11,C0425,phone,PW-0101,3,16.66,0.048,47.56
O019817,2025-07-11,C0444,online,PW-0027,3,95.75,0.031,278.4
O020653,2025-07-11,C0462,rep,PW-0032,22,34.89,0.09,698.21
O020653,2025-07-11,C0462,rep,PW-0057,11,28.05,0.09,280.66
O020653,2025-07-11,C0462,rep,PW-0117,13,30.69,0.09,362.91
O020653,2025-07-11,C0462,rep,PW-0052,28,21.67,0.09,551.92
O020653,2025-07-11,C0462,rep,PW-0103,6,46.82,0.09,255.53
O020876,2025-07-11,C0470,phone,PW-0069,1,7.15,0.006,7.1
O021491,2025-07-11,C0481,phone,PW-0066,5,13.92,0.0,69.6
O021491,2025-07-11,C0481,phone,PW-0108,2,7.56,0.0,15.12
O021491,2025-07-11,C0481,phone,PW-0019,3,9.73,0.0,29.19
O021900,2025-07-11,C0492,phone,PW-0024,7,93.78,0.017,645.08
O021900,2025-07-11,C0492,phone,PW-0039,12,104.74,0.017,1235.09
O021900,2025-07-11,C0492,phone,PW-0056,1,9.05,0.017,8.89
O021900,2025-07-11,C0492,phone,PW-0023,3,19.03,0.017,56.1
O021900,2025-07-11,C0492,phone,PW-0103,3,46.82,0.017,138.02
O021900,2025-07-11,C0492,phone,PW-0120,3,33.43,0.017,98.55
O021900,2025-07-11,C0492,phone,PW-0016,5,23.22,0.017,114.09
O021900,2025-07-11,C0492,phone,PW-0051,6,11.21,0.017,66.09
O021901,2025-07-11,C0492,rep,PW-0032,7,34.89,0.199,195.7
O022829,2025-07-11,C0515,online,PW-0010,1,80.88,0.04,77.65
O022829,2025-07-11,C0515,online,PW-0106,2,6.92,0.04,13.29
O022829,2025-07-11,C0515,online,PW-0059,1,17.36,0.04,16.67
O024861,2025-07-11,C0563,rep,PW-0014,6,12.14,0.141,62.54
O024861,2025-07-11,C0563,rep,PW-0035,7,9.06,0.141,54.45
O024861,2025-07-11,C0563,rep,PW-0026,11,26.87,0.141,253.76
O024861,2025-07-11,C0563,rep,PW-0119,3,36.67,0.141,94.45
O026621,2025-07-11,C0602,rep,PW-0043,6,12.0,0.119,63.42
O026621,2025-07-11,C0602,rep,PW-0075,7,19.36,0.119,119.37
O026622,2025-07-11,C0602,phone,PW-0111,2,4.68,0.043,8.95
O026622,2025-07-11,C0602,phone,PW-0022,5,91.45,0.043,437.37
O027583,2025-07-11,C0624,rep,PW-0004,9,87.75,0.186,642.6
O027693,2025-07-11,C0627,online,PW-0110,2,7.04,0.074,13.04
O027693,2025-07-11,C0627,online,PW-0025,4,40.81,0.074,151.22
O027693,2025-07-11,C0627,online,PW-0076,1,33.13,0.074,30.69
O027693,2025-07-11,C0627,online,PW-0013,1,75.34,0.074,69.79
O028515,2025-07-11,C0647,phone,PW-0066,5,13.92,0.067,64.91
O028515,2025-07-11,C0647,phone,PW-0074,2,8.22,0.067,15.33
O029013,2025-07-11,C0655,rep,PW-0061,15,8.97,0.109,119.88
O029474,2025-07-11,C0664,phone,PW-0017,2,15.42,0.002,30.77
O029474,2025-07-11,C0664,phone,PW-0027,6,95.75,0.002,573.2
O029474,2025-07-11,C0664,phone,PW-0106,5,6.92,0.002,34.52
O029844,2025-07-11,C0674,phone,PW-0003,4,10.1,0.047,38.52
O029844,2025-07-11,C0674,phone,PW-0114,2,14.68,0.047,27.99
O030151,2025-07-11,C0681,phone,PW-0018,3,32.06,0.022,94.07
O031173,2025-07-11,C0702,rep,PW-0004,5,87.75,0.112,389.68
O031173,2025-07-11,C0702,rep,PW-0084,4,10.74,0.112,38.16
O031173,2025-07-11,C0702,rep,PW-0012,5,54.27,0.112,241.0
O033929,2025-07-11,C0757,phone,PW-0086,1,7.94,0.079,7.32
O033929,2025-07-11,C0757,phone,PW-0077,3,4.19,0.079,11.58
O033929,2025-07-11,C0757,phone,PW-0119,1,36.67,0.079,33.79
O034315,2025-07-11,C0764,online,PW-0023,1,19.03,0.008,18.87
O034315,2025-07-11,C0764,online,PW-0049,1,30.18,0.008,29.93
O034316,2025-07-11,C0764,phone,PW-0011,1,50.32,0.015,49.57
O034316,2025-07-11,C0764,phone,PW-0034,1,13.01,0.015,12.82
O034316,2025-07-11,C0764,phone,PW-0054,1,36.39,0.015,35.85
O034317,2025-07-11,C0764,rep,PW-0053,3,14.38,0.164,36.07
O034317,2025-07-11,C0764,rep,PW-0024,7,93.78,0.164,548.82
O034317,2025-07-11,C0764,rep,PW-0032,6,34.89,0.164,175.02
O034555,2025-07-11,C0767,phone,PW-0082,1,11.37,0.051,10.79
O034555,2025-07-11,C0767,phone,PW-0116,1,29.49,0.051,27.97
O034555,2025-07-11,C0767,phone,PW-0061,1,8.97,0.051,8.51
O034555,2025-07-11,C0767,phone,PW-0047,1,8.26,0.051,7.84
O034555,2025-07-11,C0767,phone,PW-0042,1,20.4,0.051,19.35
O034555,2025-07-11,C0767,phone,PW-0032,1,34.89,0.051,33.1
O034555,2025-07-11,C0767,phone,PW-0049,1,30.18,0.051,28.63
O034555,2025-07-11,C0767,phone,PW-0117,1,30.69,0.051,29.11
O035625,2025-07-11,C0795,phone,PW-0021,3,54.06,0.0,162.18
O035625,2025-07-11,C0795,phone,PW-0016,4,23.22,0.0,92.88
O036104,2025-07-11,C0804,rep,PW-0004,1,87.75,0.179,72.01
O036104,2025-07-11,C0804,rep,PW-0020,2,9.81,0.179,16.1
O036603,2025-07-11,C0814,phone,PW-0022,1,91.45,0.035,88.24
O036603,2025-07-11,C0814,phone,PW-0120,2,33.43,0.035,64.52
O036603,2025-07-11,C0814,phone,PW-0112,1,8.94,0.035,8.63
O036603,2025-07-11,C0814,phone,PW-0100,1,71.86,0.035,69.34
O037050,2025-07-11,C0824,online,PW-0068,1,7.98,0.089,7.27
O037050,2025-07-11,C0824,online,PW-0115,1,17.96,0.089,16.36
O037050,2025-07-11,C0824,online,PW-0070,1,22.02,0.089,20.06
O037050,2025-07-11,C0824,online,PW-0119,1,36.67,0.089,33.41
O037050,2025-07-11,C0824,online,PW-0112,1,8.94,0.089,8.14
O038695,2025-07-11,C0863,phone,PW-0056,2,9.05,0.01,17.92
O038695,2025-07-11,C0863,phone,PW-0015,1,67.01,0.01,66.34
O039488,2025-07-11,C0882,rep,PW-0048,8,25.85,0.115,183.04
O039488,2025-07-11,C0882,rep,PW-0028,25,35.75,0.115,791.05
O039488,2025-07-11,C0882,rep,PW-0117,46,30.69,0.115,1249.51
O039574,2025-07-11,C0884,phone,PW-0021,2,54.06,0.055,102.15
O039574,2025-07-11,C0884,phone,PW-0056,2,9.05,0.055,17.1
O039574,2025-07-11,C0884,phone,PW-0103,2,46.82,0.055,88.47
O039574,2025-07-11,C0884,phone,PW-0104,3,9.81,0.055,27.81
O039574,2025-07-11,C0884,phone,PW-0107,3,26.79,0.055,75.93
O039574,2025-07-11,C0884,phone,PW-0045,3,19.22,0.055,54.48
O039574,2025-07-11,C0884,phone,PW-0031,3,12.67,0.055,35.91
O039574,2025-07-11,C0884,phone,PW-0050,3,36.02,0.055,102.09
O001289,2025-07-14,C0036,phone,PW-0116,1,29.49,0.0,29.49
O001289,2025-07-14,C0036,phone,PW-0120,1,33.43,0.0,33.43
O001289,2025-07-14,C0036,phone,PW-0002,3,8.48,0.0,25.44
O001289,2025-07-14,C0036,phone,PW-0033,2,21.37,0.0,42.74
O001518,2025-07-14,C0038,phone,PW-0057,1,28.05,0.03,27.21
O001518,2025-07-14,C0038,phone,PW-0020,3,9.81,0.03,28.55
O001518,2025-07-14,C0038,phone,PW-0104,2,9.81,0.03,19.03
O001518,2025-07-14,C0038,phone,PW-0097,2,22.64,0.03,43.92
O001518,2025-07-14,C0038,phone,PW-0067,1,25.95,0.03,25.17
O001518,2025-07-14,C0038,phone,PW-0099,1,10.88,0.03,10.55
O002753,2025-07-14,C0070,online,PW-0029,1,8.25,0.09,7.51
O003126,2025-07-14,C0080,rep,PW-0060,8,44.53,0.116,314.89
O003126,2025-07-14,C0080,rep,PW-0051,9,11.21,0.116,89.18
O003126,2025-07-14,C0080,rep,PW-0033,6,21.37,0.116,113.34
O003126,2025-07-14,C0080,rep,PW-0031,5,12.67,0.116,56.0
O003126,2025-07-14,C0080,rep,PW-0092,5,88.65,0.116,391.8
O003126,2025-07-14,C0080,rep,PW-0007,4,63.84,0.116,225.72
O003126,2025-07-14,C0080,rep,PW-0040,7,37.64,0.116,232.9
O003651,2025-07-14,C0089,phone,PW-0117,21,30.69,0.019,632.1
O003651,2025-07-14,C0089,phone,PW-0055,1,67.63,0.019,66.33
O003651,2025-07-14,C0089,phone,PW-0019,3,9.73,0.019,28.63
O003651,2025-07-14,C0089,phone,PW-0015,6,67.01,0.019,394.33
O003651,2025-07-14,C0089,phone,PW-0044,4,12.9,0.019,50.61
O003651,2025-07-14,C0089,phone,PW-0017,6,15.42,0.019,90.74
O003893,2025-07-14,C0097,phone,PW-0063,3,9.62,0.018,28.35
O003893,2025-07-14,C0097,phone,PW-0104,2,9.81,0.018,19.27
O003893,2025-07-14,C0097,phone,PW-0109,4,46.33,0.018,182.02
O003893,2025-07-14,C0097,phone,PW-0105,1,8.33,0.018,8.18
O005512,2025-07-14,C0136,online,PW-0082,1,11.37,0.091,10.34
O005535,2025-07-14,C0137,rep,PW-0082,7,11.37,0.128,69.39
O005535,2025-07-14,C0137,rep,PW-0103,8,46.82,0.128,326.54
O005535,2025-07-14,C0137,rep,PW-0011,11,50.32,0.128,482.55
O005537,2025-07-14,C0137,rep,PW-0073,4,21.74,0.19,70.42
O005537,2025-07-14,C0137,rep,PW-0004,2,87.75,0.19,142.13
O005537,2025-07-14,C0137,rep,PW-0015,4,67.01,0.19,217.07
O005537,2025-07-14,C0137,rep,PW-0002,2,8.48,0.19,13.73
O005773,2025-07-14,C0142,rep,PW-0109,7,46.33,0.103,290.97
O005773,2025-07-14,C0142,rep,PW-0044,7,12.9,0.103,81.02
O005773,2025-07-14,C0142,rep,PW-0116,16,29.49,0.103,423.33
O007963,2025-07-14,C0186,online,PW-0092,1,88.65,0.017,87.1
O007963,2025-07-14,C0186,online,PW-0013,5,75.34,0.017,370.13
O007963,2025-07-14,C0186,online,PW-0055,2,67.63,0.017,132.9
O007963,2025-07-14,C0186,online,PW-0040,2,37.64,0.017,73.97
O009267,2025-07-14,C0210,online,PW-0052,1,21.67,0.053,20.53
O009267,2025-07-14,C0210,online,PW-0060,3,44.53,0.053,126.57
O009267,2025-07-14,C0210,online,PW-0037,1,118.04,0.053,111.84
O009267,2025-07-14,C0210,online,PW-0048,3,25.85,0.053,73.48
O009267,2025-07-14,C0210,online,PW-0033,1,21.37,0.053,20.25
O010864,2025-07-14,C0244,online,PW-0013,3,75.34,0.083,207.32
O010864,2025-07-14,C0244,online,PW-0103,4,46.82,0.083,171.79
O010864,2025-07-14,C0244,online,PW-0069,6,7.15,0.083,39.35
O010864,2025-07-14,C0244,online,PW-0082,4,11.37,0.083,41.72
O010864,2025-07-14,C0244,online,PW-0017,5,15.42,0.083,70.72
O011698,2025-07-14,C0261,online,PW-0071,1,44.55,0.024,43.47
O011698,2025-07-14,C0261,online,PW-0027,1,95.75,0.024,93.43
O012038,2025-07-14,C0269,online,PW-0002,2,8.48,0.094,15.37
O012038,2025-07-14,C0269,online,PW-0050,1,36.02,0.094,32.64
O012513,2025-07-14,C0278,online,PW-0111,2,4.68,0.015,9.22
O012513,2025-07-14,C0278,online,PW-0011,2,50.32,0.015,99.17
O012513,2025-07-14,C0278,online,PW-0021,4,54.06,0.015,213.07
O012513,2025-07-14,C0278,online,PW-0018,3,32.06,0.015,94.77
O013190,2025-07-14,C0297,online,PW-0085,1,51.95,0.073,48.16
O013190,2025-07-14,C0297,online,PW-0020,1,9.81,0.073,9.09
O013190,2025-07-14,C0297,online,PW-0002,1,8.48,0.073,7.86
O013190,2025-07-14,C0297,online,PW-0094,1,116.95,0.073,108.43
O013190,2025-07-14,C0297,online,PW-0116,1,29.49,0.073,27.34
O014079,2025-07-14,C0315,phone,PW-0052,1,21.67,0.0,21.67
O014079,2025-07-14,C0315,phone,PW-0065,1,4.04,0.0,4.04
O014079,2025-07-14,C0315,phone,PW-0051,1,11.21,0.0,11.21
O014079,2025-07-14,C0315,phone,PW-0097,3,22.64,0.0,67.92
O014079,2025-07-14,C0315,phone,PW-0115,1,17.96,0.0,17.96
O014079,2025-07-14,C0315,phone,PW-0094,1,116.95,0.0,116.95
O014079,2025-07-14,C0315,phone,PW-0048,1,25.85,0.0,25.85
O014079,2025-07-14,C0315,phone,PW-0023,1,19.03,0.0,19.03
O014367,2025-07-14,C0320,rep,PW-0091,14,11.02,0.128,134.6
O014367,2025-07-14,C0320,rep,PW-0107,37,26.79,0.128,864.8
O014367,2025-07-14,C0320,rep,PW-0097,8,22.64,0.128,158.02
O015062,2025-07-14,C0331,online,PW-0025,1,40.81,0.105,36.54
O015062,2025-07-14,C0331,online,PW-0110,1,7.04,0.105,6.3
O015062,2025-07-14,C0331,online,PW-0116,1,29.49,0.105,26.41
O015363,2025-07-14,C0342,online,PW-0100,1,71.86,0.028,69.87
O015363,2025-07-14,C0342,online,PW-0071,2,44.55,0.028,86.64
O016187,2025-07-14,C0362,online,PW-0001,1,11.36,0.036,10.95
O016187,2025-07-14,C0362,online,PW-0064,1,35.85,0.036,34.57
O016187,2025-07-14,C0362,online,PW-0041,1,10.8,0.036,10.41
O016564,2025-07-14,C0368,online,PW-0041,1,10.8,0.072,10.02
O016564,2025-07-14,C0368,online,PW-0037,1,118.04,0.072,109.5
O016564,2025-07-14,C0368,online,PW-0007,1,63.84,0.072,59.22
O018324,2025-07-14,C0409,online,PW-0001,1,11.36,0.097,10.26
O018324,2025-07-14,C0409,online,PW-0033,1,21.37,0.097,19.3
O018324,2025-07-14,C0409,online,PW-0044,1,12.9,0.097,11.65
O018324,2025-07-14,C0409,online,PW-0025,2,40.81,0.097,73.7
O018324,2025-07-14,C0409,online,PW-0059,1,17.36,0.097,15.68
O018456,2025-07-14,C0411,rep,PW-0035,4,9.06,0.129,31.58
O018456,2025-07-14,C0411,rep,PW-0024,3,93.78,0.129,245.18
O018456,2025-07-14,C0411,rep,PW-0061,5,8.97,0.129,39.09
O018456,2025-07-14,C0411,rep,PW-0055,5,67.63,0.129,294.69
O018456,2025-07-14,C0411,rep,PW-0032,2,34.89,0.129,60.81
O019116,2025-07-14,C0425,phone,PW-0088,1,33.75,0.07,31.39
O019116,2025-07-14,C0425,phone,PW-0035,1,9.06,0.07,8.43
O019116,2025-07-14,C0425,phone,PW-0005,2,7.82,0.07,14.55
O019116,2025-07-14,C0425,phone,PW-0039,1,104.74,0.07,97.43
O019116,2025-07-14,C0425,phone,PW-0014,2,12.14,0.07,22.59
O019342,2025-07-14,C0433,phone,PW-0089,3,47.96,0.05,136.73
O020313,2025-07-14,C0455,phone,PW-0055,1,67.63,0.0,67.63
O020313,2025-07-14,C0455,phone,PW-0033,2,21.37,0.0,42.74
O020313,2025-07-14,C0455,phone,PW-0046,1,105.33,0.0,105.33
O020313,2025-07-14,C0455,phone,PW-0009,1,8.76,0.0,8.76
O020313,2025-07-14,C0455,phone,PW-0120,1,33.43,0.0,33.43
O020313,2025-07-14,C0455,phone,PW-0115,1,17.96,0.0,17.96
O021236,2025-07-14,C0477,phone,PW-0011,2,50.32,0.0,100.64
O021236,2025-07-14,C0477,phone,PW-0039,1,104.74,0.0,104.74
O022475,2025-07-14,C0507,online,PW-0019,1,9.73,0.027,9.46
O022475,2025-07-14,C0507,online,PW-0069,1,7.15,0.027,6.95
O022475,2025-07-14,C0507,online,PW-0022,3,91.45,0.027,266.84
O023224,2025-07-14,C0522,online,PW-0014,1,12.14,0.068,11.31
O023224,2025-07-14,C0522,online,PW-0114,1,14.68,0.068,13.67
O023224,2025-07-14,C0522,online,PW-0053,1,14.38,0.068,13.4
O023224,2025-07-14,C0522,online,PW-0016,1,23.22,0.068,21.63
O023224,2025-07-14,C0522,online,PW-0037,1,118.04,0.068,109.95
O026296,2025-07-14,C0595,rep,PW-0120,5,33.43,0.141,143.6
O026296,2025-07-14,C0595,rep,PW-0011,13,50.32,0.141,562.01
O026296,2025-07-14,C0595,rep,PW-0114,10,14.68,0.141,126.12
O026296,2025-07-14,C0595,rep,PW-0064,6,35.85,0.141,184.8
O026624,2025-07-14,C0602,phone,PW-0101,1,16.66,0.07,15.49
O026624,2025-07-14,C0602,phone,PW-0036,1,14.0,0.07,13.02
O026624,2025-07-14,C0602,phone,PW-0040,3,37.64,0.07,105.0
O026624,2025-07-14,C0602,phone,PW-0014,1,12.14,0.07,11.29
O026816,2025-07-14,C0604,online,PW-0086,1,7.94,0.038,7.64
O026816,2025-07-14,C0604,online,PW-0112,1,8.94,0.038,8.6
O026816,2025-07-14,C0604,online,PW-0080,1,6.04,0.038,5.81
O026816,2025-07-14,C0604,online,PW-0079,1,20.73,0.038,19.94
O026816,2025-07-14,C0604,online,PW-0104,1,9.81,0.038,9.43
O027152,2025-07-14,C0613,phone,PW-0064,9,35.85,0.02,316.09
O027152,2025-07-14,C0613,phone,PW-0040,6,37.64,0.02,221.25
O027152,2025-07-14,C0613,phone,PW-0067,17,25.95,0.02,432.18
O027152,2025-07-14,C0613,phone,PW-0012,7,54.27,0.02,372.16
O028270,2025-07-14,C0642,online,PW-0076,1,33.13,0.0,33.13
O028645,2025-07-14,C0651,phone,PW-0012,2,54.27,0.0,108.54
O028645,2025-07-14,C0651,phone,PW-0100,5,71.86,0.0,359.3
O028645,2025-07-14,C0651,phone,PW-0116,3,29.49,0.0,88.47
O029116,2025-07-14,C0656,rep,PW-0065,13,4.04,0.1,47.25
O029658,2025-07-14,C0670,online,PW-0107,1,26.79,0.039,25.74
O029658,2025-07-14,C0670,online,PW-0102,3,12.96,0.039,37.36
O029658,2025-07-14,C0670,online,PW-0111,1,4.68,0.039,4.5
O029658,2025-07-14,C0670,online,PW-0074,2,8.22,0.039,15.8
O029658,2025-07-14,C0670,online,PW-0026,1,26.87,0.039,25.82
O029659,2025-07-14,C0670,rep,PW-0034,7,13.01,0.101,81.88
O029659,2025-07-14,C0670,rep,PW-0084,5,10.74,0.101,48.28
O029659,2025-07-14,C0670,rep,PW-0111,4,4.68,0.101,16.83
O029876,2025-07-14,C0675,phone,PW-0007,1,63.84,0.049,60.69
O030739,2025-07-14,C0694,rep,PW-0019,3,9.73,0.204,23.23
O030739,2025-07-14,C0694,rep,PW-0015,12,67.01,0.204,639.93
O030739,2025-07-14,C0694,rep,PW-0024,10,93.78,0.204,746.32
O030739,2025-07-14,C0694,rep,PW-0003,16,10.1,0.204,128.6
O031813,2025-07-14,C0713,online,PW-0082,5,11.37,0.018,55.81
O032801,2025-07-14,C0733,online,PW-0077,1,4.19,0.044,4.0
O035558,2025-07-14,C0794,phone,PW-0069,1,7.15,0.011,7.07
O038789,2025-07-14,C0865,rep,PW-0049,3,30.18,0.083,82.99
O038789,2025-07-14,C0865,rep,PW-0025,6,40.81,0.083,224.45
O038789,2025-07-14,C0865,rep,PW-0085,3,51.95,0.083,142.86
O038789,2025-07-14,C0865,rep,PW-0118,18,15.01,0.083,247.66
O038789,2025-07-14,C0865,rep,PW-0032,8,34.89,0.083,255.86
O039100,2025-07-14,C0874,online,PW-0065,1,4.04,0.058,3.81
O040021,2025-07-14,C0896,rep,PW-0004,6,87.75,0.104,471.83
O040021,2025-07-14,C0896,rep,PW-0063,17,9.62,0.104,146.56
O040051,2025-07-14,C0897,online,PW-0037,3,118.04,0.01,350.69
O040051,2025-07-14,C0897,online,PW-0045,1,19.22,0.01,19.03
O040051,2025-07-14,C0897,online,PW-0032,1,34.89,0.01,34.55
O040051,2025-07-14,C0897,online,PW-0016,1,23.22,0.01,23.0
